Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Level
13650.0,17,4,3261.0,4,1,4,Others
13651.0,35,1,226.85,3,1,1,Others
13652.0,46,3,2570.85,3,1,4,Others
13653.0,488,1,152.2,1,1,1,Others
13654.0,43,5,6308.0,3,1,4,Others
13655.0,114,4,2280.51,2,1,4,Others
13656.0,165,2,1078.85,2,1,3,Others
13657.0,11,0,382.14,4,1,2,Others
13658.0,10,4,5807.8,4,1,4,Others
13659.0,197,10,4872.53,2,1,4,Others
13660.0,400,1,314.59,1,1,1,Others
13661.0,603,1,325.24,1,1,1,Others
13662.0,86,8,2231.43,3,1,3,Others
13663.0,179,4,2047.51,2,1,3,Others
13665.0,386,3,1711.6599999999999,1,1,3,Others
13666.0,60,2,127.89999999999999,3,1,1,Others
13667.0,149,0,305.02,2,1,1,Others
13668.0,3,14,12942.42,4,1,4,Others
13669.0,51,1,413.55,3,1,2,Others
13670.0,75,0,349.7,3,1,2,Others
13671.0,395,1,194.95,1,1,1,Others
13672.0,301,1,162.07000000000002,2,1,1,Others
13673.0,19,0,396.92,4,1,2,Others
13674.0,433,1,240.68,1,1,1,Others
13675.0,151,0,486.82000000000005,2,1,2,Others
13676.0,539,2,243.9,1,1,1,Others
13677.0,405,2,556.1899999999999,1,1,2,Others
13678.0,152,0,232.6,2,1,1,Others
13679.0,494,3,281.26,1,1,1,Others
13680.0,1,8,9915.56,4,1,4,Others
13681.0,18,0,827.83,4,1,2,Others
13682.0,187,0,59.5,2,1,1,Others
13683.0,458,1,258.6,1,1,1,Others
13684.0,286,3,593.98,2,1,2,Others
13685.0,3,0,3119.44,4,1,4,Others
13686.0,183,2,409.04,2,1,2,Others
13687.0,438,1,11880.84,1,1,4,Others
13688.0,635,1,375.5,1,1,2,Others
13689.0,63,1,1259.5,3,1,3,Others
13690.0,59,0,172.25,3,1,1,Others
13691.0,396,1,212.78,1,1,1,Others
13692.0,25,2,3092.9500000000003,3,1,4,Others
13693.0,325,9,1979.82,2,1,3,Others
13694.0,4,94,194096.29,4,2,4,At Risk
13695.0,31,1,2770.73,3,1,4,Others
13696.0,422,3,2020.4,1,1,3,Others
13697.0,39,0,151.29999999999998,3,1,1,Others
13698.0,597,2,465.53000000000003,1,1,2,Others
13699.0,155,1,764.15,2,1,2,Others
13700.0,26,3,2613.46,3,1,4,Others
13701.0,447,1,161.0,1,1,1,Others
13702.0,446,1,135.18,1,1,1,Others
13703.0,318,1,425.56,2,1,2,Others
13704.0,5,0,2295.31,4,1,4,Others
13705.0,8,5,2035.33,4,1,3,Others
13706.0,303,1,631.17,2,1,2,Others
13707.0,267,3,3365.86,2,1,4,Others
13708.0,271,0,296.88,2,1,1,Others
13709.0,4,5,7512.81,4,1,4,Others
13710.0,32,2,509.52,3,1,2,Others
13711.0,219,7,1792.26,2,1,3,Others
13712.0,247,1,766.42,2,1,2,Others
13713.0,408,3,743.26,1,1,2,Others
13714.0,465,1,161.35,1,1,1,Others
13715.0,281,13,8457.89,2,1,4,Others
13716.0,269,0,138.28,2,1,1,Others
13717.0,32,2,1750.55,3,1,3,Others
13718.0,246,0,306.55,2,1,1,Others
13719.0,15,6,2815.25,4,1,4,Others
13720.0,117,0,799.9,2,1,2,Others
13721.0,36,1,741.54,3,1,2,Others
13722.0,120,7,5629.16,2,1,4,Others
13723.0,217,5,1209.2,2,1,3,Others
13724.0,637,1,213.01,1,1,1,Others
13725.0,50,0,1809.81,3,1,3,Others
13726.0,39,0,1079.6599999999999,3,1,3,Others
13727.0,29,6,1080.05,3,1,3,Others
13728.0,37,10,2855.17,3,1,4,Others
13729.0,436,3,724.73,1,1,2,Others
13730.0,136,0,752.6,2,1,2,Others
13731.0,219,0,610.59,2,1,2,Others
13732.0,28,0,491.86,3,1,2,Others
13733.0,411,2,487.03000000000003,1,1,2,Others
13734.0,509,4,6701.640000000001,1,1,4,Others
13735.0,25,9,9694.16,3,1,4,Others
13736.0,5,5,2758.31,4,1,4,Others
13737.0,200,0,339.59999999999997,2,1,1,Others
13738.0,396,1,440.93,1,1,2,Others
13739.0,18,1,292.2,4,1,1,Others
13740.0,241,4,1597.77,2,1,3,Others
13741.0,72,0,666.33,3,1,2,Others
13742.0,17,0,3102.42,4,1,4,Others
13743.0,3,0,1340.1499999999999,4,1,3,Others
13744.0,95,0,1156.36,2,1,3,Others
13745.0,151,1,768.86,2,1,2,Others
13746.0,414,1,176.69,1,1,1,Others
13747.0,374,2,249.39999999999998,2,1,1,Others
13748.0,96,5,2268.35,2,1,4,Others
13750.0,54,6,3602.1800000000003,3,1,4,Others
13751.0,288,0,296.25,2,1,1,Others
13752.0,124,1,1590.73,2,1,3,Others
13753.0,288,3,2094.57,2,1,3,Others
13754.0,152,1,447.05,2,1,2,Others
13755.0,4,0,2154.68,4,1,3,Others
13756.0,2,10,9163.1,4,1,4,Others
13757.0,675,1,195.55,1,1,1,Others
13758.0,12,10,9416.98,4,1,4,Others
13759.0,33,0,659.4100000000001,3,1,2,Others
13760.0,54,3,1363.6399999999999,3,1,3,Others
13761.0,50,4,1952.17,3,1,3,Others
13762.0,204,4,2165.76,2,1,3,Others
13763.0,63,2,5191.9400000000005,3,1,4,Others
13764.0,71,3,2953.26,3,1,4,Others
13765.0,653,1,352.821,1,1,2,Others
13766.0,495,1,190.35,1,1,1,Others
13767.0,2,39,35265.880000000005,4,1,4,Others
13768.0,727,2,875.97,1,1,2,Others
13769.0,2,11,5775.780000000001,4,1,4,Others
13770.0,422,4,785.37,1,1,2,Others
13771.0,64,5,5726.07,3,1,4,Others
13772.0,34,5,3114.22,3,1,4,Others
13773.0,397,2,301.54,1,1,1,Others
13774.0,82,0,345.0,3,1,2,Others
13775.0,591,1,1049.66,1,1,3,Others
13776.0,428,2,623.98,1,1,2,Others
13777.0,1,37,56249.61,4,1,4,Others
13778.0,103,3,1124.49,2,1,3,Others
13779.0,516,1,161.13,1,1,1,Others
13780.0,7,1,735.82,4,1,2,Others
13781.0,251,2,778.83,2,1,2,Others
13782.0,13,7,1793.72,4,1,3,Others
13783.0,488,4,1542.09,1,1,3,Others
13784.0,10,3,2910.23,4,1,4,Others
13785.0,429,4,542.49,1,1,2,Others
13786.0,367,6,3358.94,2,1,4,Others
13787.0,76,4,1222.5,3,1,3,Others
13788.0,505,1,3.75,1,1,1,Others
13789.0,388,1,239.45999999999998,1,1,1,Others
13790.0,4,0,348.8,4,1,2,Others
13791.0,43,0,1047.68,3,1,3,Others
13792.0,66,1,383.95,3,1,2,Others
13793.0,647,1,96.0,1,1,1,Others
13794.0,547,1,126.03,1,1,1,Others
13795.0,388,4,836.3,1,1,2,Others
13796.0,499,1,289.7,1,1,1,Others
13797.0,437,3,1179.45,1,1,3,Others
13798.0,1,54,75034.44,4,2,4,At Risk
13799.0,117,7,2803.57,2,1,4,Others
13800.0,310,2,1679.56,2,1,3,Others
13801.0,67,0,324.8,3,1,1,Others
13802.0,138,16,25565.96,2,1,4,Others
13803.0,255,2,1338.91,2,1,3,Others
13804.0,31,2,3208.52,3,1,4,Others
13805.0,52,0,924.6,3,1,3,Others
13806.0,64,0,256.38,3,1,1,Others
13807.0,367,3,534.8,2,1,2,Others
13808.0,6,0,1747.66,4,1,3,Others
13809.0,305,2,679.7,2,1,2,Others
13810.0,29,0,899.51,3,1,3,Others
13811.0,184,0,591.75,2,1,2,Others
13812.0,42,0,539.0,3,1,2,Others
13813.0,40,4,2752.02,3,1,4,Others
13814.0,56,1,2240.32,3,1,3,Others
13815.0,22,4,7463.29,4,1,4,Others
13816.0,24,0,555.04,4,1,2,Others
13817.0,29,0,382.98,3,1,2,Others
13818.0,430,1,61.28,1,1,1,Others
13819.0,302,3,2642.35,2,1,4,Others
13820.0,418,3,660.65,1,1,2,Others
13821.0,145,4,1410.73,2,1,3,Others
13822.0,6,0,632.0,4,1,2,Others
13823.0,19,5,3403.4500000000003,4,1,4,Others
13824.0,33,7,3314.76,3,1,4,Others
13825.0,622,2,255.59,1,1,1,Others
13826.0,158,0,174.65,2,1,1,Others
13827.0,58,0,412.05,3,1,2,Others
13828.0,22,0,209.49,4,1,1,Others
13829.0,359,1,0.0,2,1,1,Others
13830.0,582,1,156.85000000000002,1,1,1,Others
13831.0,16,13,7023.58,4,1,4,Others
13832.0,18,1,602.4399999999999,4,1,2,Others
13833.0,159,1,701.36,2,1,2,Others
13834.0,577,2,324.19,1,1,1,Others
13835.0,25,3,1095.27,3,1,3,Others
13836.0,399,2,620.37,1,1,2,Others
13837.0,212,0,271.24,2,1,1,Others
13838.0,6,7,1966.09,4,1,3,Others
13839.0,486,1,139.95000000000002,1,1,1,Others
13840.0,416,1,651.4,1,1,2,Others
13841.0,253,0,85.0,2,1,1,Others
13842.0,59,10,5629.91,3,1,4,Others
13843.0,381,1,319.75,1,1,1,Others
13844.0,11,0,361.62,4,1,2,Others
13845.0,65,0,312.98,3,1,1,Others
13846.0,25,1,1290.34,3,1,3,Others
13847.0,720,1,310.72,1,1,1,Others
13848.0,92,6,3335.0,3,1,4,Others
13849.0,52,3,3469.3,3,1,4,Others
13850.0,88,0,1586.81,3,1,3,Others
13851.0,96,5,4606.46,2,1,4,Others
13852.0,611,1,187.35000000000002,1,1,1,Others
13853.0,9,0,1056.94,4,1,3,Others
13854.0,9,15,12169.46,4,1,4,Others
13855.0,501,4,1310.3400000000001,1,1,3,Others
13856.0,169,8,1116.93,2,1,3,Others
13857.0,393,6,1001.01,1,1,3,Others
13858.0,57,0,216.17,3,1,1,Others
13859.0,326,1,515.86,2,1,2,Others
13860.0,1,0,1240.0,4,1,3,Others
13861.0,429,2,273.26,1,1,1,Others
13862.0,18,1,2534.04,4,1,4,Others
13863.0,245,3,1233.33,2,1,3,Others
13864.0,387,1,662.4000000000001,1,1,2,Others
13865.0,58,0,501.56,3,1,2,Others
13866.0,74,0,145.67000000000002,3,1,1,Others
13867.0,31,0,1015.29,3,1,3,Others
13868.0,7,0,3192.54,4,1,4,Others
13869.0,123,6,8111.57,2,1,4,Others
13870.0,2,7,5692.39,4,1,4,Others
13871.0,23,4,7872.400000000001,4,1,4,Others
13872.0,527,3,919.57,1,1,3,Others
13873.0,120,5,1031.02,2,1,3,Others
13874.0,358,6,2049.15,2,1,3,Others
13875.0,54,9,4814.37,3,1,4,Others
13876.0,64,0,122.7,3,1,1,Others
13877.0,86,2,449.68,3,1,2,Others
13878.0,55,3,2473.06,3,1,4,Others
13879.0,646,1,395.5,1,1,2,Others
13880.0,21,5,4391.66,4,1,4,Others
13881.0,4,23,45009.1,4,1,4,Others
13882.0,3,0,1131.28,4,1,3,Others
13883.0,1,10,6424.29,4,1,4,Others
13884.0,7,5,1882.18,4,1,3,Others
13885.0,189,0,506.8,2,1,2,Others
13886.0,71,0,243.56,3,1,1,Others
13887.0,204,0,349.55,2,1,2,Others
13888.0,120,5,2169.05,2,1,3,Others
13889.0,93,5,1991.23,3,1,3,Others
13890.0,1,4,2904.4300000000003,4,1,4,Others
13891.0,378,3,863.5600000000001,2,1,2,Others
13892.0,27,2,1267.6499999999999,3,1,3,Others
13893.0,298,0,821.1,2,1,2,Others
13894.0,22,0,535.97,4,1,2,Others
13895.0,21,2,4003.57,4,1,4,Others
13896.0,626,1,388.55,1,1,2,Others
13897.0,50,2,1160.72,3,1,3,Others
13898.0,326,1,686.4,2,1,2,Others
13899.0,16,0,388.52,4,1,2,Others
13900.0,183,3,1610.59,2,1,3,Others
13901.0,72,10,5676.34,3,1,4,Others
13902.0,632,5,34095.26,1,1,4,Others
13903.0,400,1,165.45000000000002,1,1,1,Others
13904.0,37,0,332.64,3,1,1,Others
13905.0,733,1,312.65,1,1,1,Others
13906.0,409,1,42.0,1,1,1,Others
13907.0,692,1,136.8,1,1,1,Others
13908.0,80,0,2347.05,3,1,4,Others
13909.0,423,2,286.6,1,1,1,Others
13911.0,57,11,4234.99,3,1,4,Others
13912.0,424,1,124.95,1,1,1,Others
13913.0,507,1,42.22,1,1,1,Others
13914.0,4,0,613.95,4,1,2,Others
13915.0,394,1,70.80000000000001,1,1,1,Others
13916.0,464,4,1275.81,1,1,3,Others
13917.0,50,0,272.04,3,1,1,Others
13918.0,50,0,1212.8400000000001,3,1,3,Others
13919.0,53,2,1326.03,3,1,3,Others
13920.0,432,4,1774.68,1,1,3,Others
13921.0,402,4,730.7,1,1,2,Others
13922.0,352,2,865.2,2,1,2,Others
13923.0,54,0,351.13,3,1,2,Others
13924.0,2,0,1682.08,4,1,3,Others
13925.0,36,0,616.65,3,1,2,Others
13926.0,23,0,223.85000000000002,4,1,1,Others
13927.0,75,1,708.26,3,1,2,Others
13928.0,11,0,464.57,4,1,2,Others
13929.0,169,9,3454.2999999999997,2,1,4,Others
13930.0,58,0,337.34,3,1,1,Others
13931.0,86,9,5250.78,3,1,4,Others
13932.0,295,0,307.4,2,1,1,Others
13933.0,109,0,608.7900000000001,2,1,2,Others
13934.0,264,0,922.1,2,1,3,Others
13935.0,597,3,6116.92,1,1,4,Others
13936.0,171,2,924.36,2,1,3,Others
13937.0,169,1,880.13,2,1,2,Others
13938.0,35,0,71.66,3,1,1,Others
13939.0,23,4,1549.16,4,1,3,Others
13940.0,17,0,839.14,4,1,2,Others
13941.0,22,11,10921.75,4,1,4,Others
13942.0,535,1,320.0,1,1,1,Others
13943.0,578,1,246.54,1,1,1,Others
13944.0,653,1,200.43,1,1,1,Others
13945.0,395,2,854.15,1,1,2,Others
13946.0,79,3,1876.23,3,1,3,Others
13947.0,65,0,90.6,3,1,1,Others
13948.0,361,3,548.76,2,1,2,Others
13949.0,3,0,2427.32,4,1,4,Others
13950.0,11,0,728.56,4,1,2,Others
13951.0,176,0,674.45,2,1,2,Others
13952.0,211,12,12818.541,2,1,4,Others
13953.0,7,5,6640.68,4,1,4,Others
13954.0,2,0,378.59,4,1,2,Others
13955.0,154,1,545.17,2,1,2,Others
13956.0,5,0,1026.42,4,1,3,Others
13957.0,418,3,458.25,1,1,2,Others
13958.0,372,8,4606.78,2,1,4,Others
13959.0,79,3,1076.18,3,1,3,Others
13960.0,21,0,230.22,4,1,1,Others
13961.0,392,1,538.4,1,1,2,Others
13962.0,22,1,362.8,4,1,2,Others
13963.0,308,14,3011.87,2,1,4,Others
13964.0,387,2,438.9,1,1,2,Others
13965.0,477,3,996.61,1,1,3,Others
13966.0,435,1,390.86,1,1,2,Others
13967.0,146,1,166.3,2,1,1,Others
13968.0,423,1,123.66,1,1,1,Others
13969.0,7,18,13298.62,4,1,4,Others
13970.0,386,2,846.55,1,1,2,Others
13971.0,9,6,4611.53,4,1,4,Others
13972.0,71,0,190.25,3,1,1,Others
13973.0,287,0,264.7,2,1,1,Others
13974.0,49,1,677.72,3,1,2,Others
13975.0,31,6,5335.79,3,1,4,Others
13976.0,207,3,1192.36,2,1,3,Others
13977.0,411,1,519.8100000000001,1,1,2,Others
13978.0,15,0,196.79000000000002,4,1,1,Others
13979.0,73,6,3416.23,3,1,4,Others
13980.0,60,4,799.92,3,1,2,Others
13981.0,416,1,331.14,1,1,1,Others
13982.0,39,6,4434.89,3,1,4,Others
13983.0,30,10,7095.48,3,1,4,Others
13984.0,27,8,1616.1200000000001,3,1,3,Others
13985.0,4,7,9985.26,4,1,4,Others
13986.0,17,0,320.46,4,1,1,Others
13987.0,380,2,682.54,1,1,2,Others
13988.0,20,2,4708.64,4,1,4,Others
13989.0,66,3,2026.06,3,1,3,Others
13990.0,213,0,311.3,2,1,1,Others
13991.0,12,0,850.63,4,1,2,Others
13992.0,30,2,219.5,3,1,1,Others
13993.0,32,10,6719.01,3,1,4,Others
13994.0,4,0,2313.14,4,1,4,Others
13995.0,15,9,3891.81,4,1,4,Others
13996.0,386,2,895.76,1,1,3,Others
13997.0,519,3,382.31,1,1,2,Others
13998.0,447,3,566.7,1,1,2,Others
13999.0,10,17,9465.710000000001,4,1,4,Others
14000.0,206,4,2044.39,2,1,3,Others
14001.0,46,7,4517.34,3,1,4,Others
14002.0,134,0,529.73,2,1,2,Others
14003.0,733,1,209.41,1,1,1,Others
14004.0,43,4,6258.45,3,1,4,Others
14005.0,10,0,2874.72,4,1,4,Others
14006.0,116,4,2196.67,2,1,3,Others
14007.0,513,1,79.48,1,1,1,Others
14008.0,432,1,509.04,1,1,2,Others
14009.0,198,1,1090.23,2,1,3,Others
14010.0,565,2,445.15,1,1,2,Others
14011.0,480,2,457.82,1,1,2,Others
14012.0,278,0,328.8,2,1,1,Others
14013.0,110,2,1084.57,2,1,3,Others
14014.0,77,2,1948.21,3,1,3,Others
14015.0,53,0,917.34,3,1,3,Others
14016.0,154,7,11390.66,2,1,4,Others
14017.0,571,1,229.75,1,1,1,Others
14018.0,645,1,367.15000000000003,1,1,2,Others
14019.0,47,0,1398.96,3,1,3,Others
14020.0,17,2,1249.01,4,1,3,Others
14021.0,155,4,1716.58,2,1,3,Others
14022.0,225,1,792.15,2,1,2,Others
14023.0,7,0,584.07,4,1,2,Others
14024.0,122,1,645.74,2,1,2,Others
14025.0,465,8,4057.9,1,1,4,Others
14026.0,471,2,713.11,1,1,2,Others
14027.0,61,0,104.82,3,1,1,Others
14028.0,550,3,10396.5,1,1,4,Others
14029.0,63,0,467.66,3,1,2,Others
14030.0,18,14,8262.29,4,1,4,Others
14031.0,7,27,38346.950000000004,4,1,4,Others
14032.0,2,6,4804.5199999999995,4,1,4,Others
14033.0,555,1,109.44,1,1,1,Others
14034.0,22,0,512.02,4,1,2,Others
14035.0,29,4,2856.72,3,1,4,Others
14036.0,285,0,626.65,2,1,2,Others
14037.0,176,4,836.95,2,1,2,Others
14038.0,78,2,3063.98,3,1,4,Others
14039.0,33,1,267.28000000000003,3,1,1,Others
14040.0,41,23,12572.84,3,1,4,Others
14041.0,266,0,141.41,2,1,1,Others
14042.0,725,1,431.98,1,1,2,Others
14043.0,491,2,304.25,1,1,1,Others
14044.0,27,6,3123.1,3,1,4,Others
14045.0,109,13,11313.029999999999,2,1,4,Others
14046.0,284,0,154.99,2,1,1,Others
14047.0,9,10,4236.43,4,1,4,Others
14048.0,277,2,713.89,2,1,2,Others
14049.0,17,9,13196.46,4,1,4,Others
14050.0,32,0,746.36,3,1,2,Others
14051.0,1,15,22300.95,4,1,4,Others
14052.0,20,1,480.81,4,1,2,Others
14053.0,124,2,572.3,2,1,2,Others
14054.0,65,0,92.46,3,1,1,Others
14055.0,106,2,1520.96,2,1,3,Others
14056.0,1,0,8124.4,4,1,4,Others
14057.0,24,5,8338.28,4,1,4,Others
14058.0,463,2,469.19,1,1,2,Others
14059.0,267,0,183.6,2,1,1,Others
14060.0,5,13,9514.04,4,1,4,Others
14061.0,507,3,917.4300000000001,1,1,3,Others
14062.0,10,12,25604.2,4,1,4,Others
14063.0,438,9,22710.2,1,1,4,Others
14064.0,29,10,3167.0,3,1,4,Others
14065.0,389,3,891.02,1,1,3,Others
14066.0,267,0,152.55,2,1,1,Others
14067.0,64,0,374.7,3,1,2,Others
14068.0,320,3,1528.3700000000001,2,1,3,Others
14069.0,515,2,230.06,1,1,1,Others
14070.0,685,1,326.55,1,1,1,Others
14071.0,4,0,1307.41,4,1,3,Others
14072.0,667,1,390.85,1,1,2,Others
14073.0,21,0,139.54,4,1,1,Others
14074.0,623,1,219.39999999999998,1,1,1,Others
14075.0,5,3,1734.87,4,1,3,Others
14076.0,129,0,122.47,2,1,1,Others
14077.0,41,1,615.0799999999999,3,1,2,Others
14078.0,102,4,1692.6299999999999,2,1,3,Others
14079.0,125,1,618.73,2,1,2,Others
14080.0,33,4,1115.68,3,1,3,Others
14081.0,267,9,5340.25,2,1,4,Others
14082.0,365,1,413.36,2,1,2,Others
14083.0,4,3,1407.26,4,1,3,Others
14084.0,512,1,150.5,1,1,1,Others
14085.0,2,16,10092.22,4,1,4,Others
14086.0,463,1,39.95,1,1,1,Others
14087.0,3,2,833.47,4,1,2,Others
14088.0,10,3,63960.48,4,1,4,Others
14089.0,57,0,161.0,3,1,1,Others
14090.0,325,0,76.32000000000001,2,1,1,Others
14091.0,654,2,9530.08,1,1,4,Others
14092.0,8,10,7215.64,4,1,4,Others
14093.0,12,0,442.85,4,1,2,Others
14094.0,440,1,335.22,1,1,1,Others
14095.0,723,1,2.95,1,1,1,Others
14096.0,4,0,57120.909999999996,4,1,4,Others
14097.0,481,2,422.85999999999996,1,1,2,Others
14098.0,37,0,147.35,3,1,1,Others
14099.0,16,9,5754.51,4,1,4,Others
14100.0,138,0,194.9,2,1,1,Others
14101.0,74,7,9961.93,3,1,4,Others
14102.0,5,0,1314.73,4,1,3,Others
14103.0,665,1,0.0,1,1,1,Others
14104.0,155,3,771.5799999999999,2,1,2,Others
14105.0,85,4,5982.93,3,1,4,Others
14106.0,737,1,214.79999999999998,1,1,1,Others
14107.0,52,4,4862.55,3,1,4,Others
14108.0,31,2,1041.21,3,1,3,Others
14109.0,23,0,80.2,4,1,1,Others
14110.0,4,21,12974.45,4,1,4,Others
14111.0,14,0,688.6,4,1,2,Others
14112.0,23,6,5693.61,4,1,4,Others
14113.0,4,12,6630.110000000001,4,1,4,Others
14114.0,274,5,1364.09,2,1,3,Others
14115.0,502,2,622.6700000000001,1,1,2,Others
14116.0,20,0,1382.74,4,1,3,Others
14117.0,144,0,90.0,2,1,1,Others
14118.0,429,1,458.45,1,1,2,Others
14119.0,354,2,163.47,2,1,1,Others
14121.0,4,0,2740.3,4,1,4,Others
14122.0,406,3,362.42,1,1,2,Others
14123.0,733,1,436.18,1,1,2,Others
14124.0,84,0,419.58000000000004,3,1,2,Others
14125.0,11,0,2740.43,4,1,4,Others
14126.0,8,1,1109.96,4,1,3,Others
14127.0,123,3,1900.0800000000002,2,1,3,Others
14128.0,61,1,924.21,3,1,3,Others
14129.0,2,4,2591.34,4,1,4,Others
14130.0,319,3,1882.67,2,1,3,Others
14131.0,649,1,187.87,1,1,1,Others
14132.0,2,0,3580.13,4,1,4,Others
14133.0,130,1,895.8399999999999,2,1,3,Others
14134.0,383,15,11123.35,1,1,4,Others
14135.0,2,11,9643.92,4,1,4,Others
14136.0,401,5,1570.81,1,1,3,Others
14137.0,696,1,332.7,1,1,1,Others
14138.0,2,0,982.3800000000001,4,1,3,Others
14139.0,46,3,1086.8,3,1,3,Others
14140.0,4,0,920.05,4,1,3,Others
14141.0,3,0,879.0300000000001,4,1,2,Others
14142.0,373,2,983.15,2,1,3,Others
14143.0,134,0,115.8,2,1,1,Others
14144.0,486,1,30.599999999999998,1,1,1,Others
14145.0,47,3,7006.05,3,1,4,Others
14146.0,9,7,8208.87,4,1,4,Others
14147.0,49,7,2575.2,3,1,4,Others
14148.0,234,1,466.29,2,1,2,Others
14149.0,213,0,259.43,2,1,1,Others
14150.0,36,0,658.64,3,1,2,Others
14151.0,673,2,679.45,1,1,2,Others
14152.0,75,5,1987.14,3,1,3,Others
14153.0,483,1,233.4,1,1,1,Others
14154.0,239,6,6460.7,2,1,4,Others
14155.0,266,0,118.75,2,1,1,Others
14156.0,10,102,309950.88,4,2,4,At Risk
14157.0,20,3,970.33,4,1,3,Others
14158.0,40,0,507.66,3,1,2,Others
14159.0,20,9,7923.3,4,1,4,Others
14160.0,610,7,8421.47,1,1,4,Others
14161.0,216,5,3318.88,2,1,4,Others
14162.0,174,0,289.36,2,1,1,Others
14163.0,87,1,2594.62,3,1,4,Others
14164.0,71,0,1631.77,3,1,3,Others
14165.0,276,0,122.53999999999999,2,1,1,Others
14166.0,505,2,256.85,1,1,1,Others
14167.0,39,4,1296.49,3,1,3,Others
14168.0,421,2,370.45,1,1,2,Others
14169.0,431,2,624.4300000000001,1,1,2,Others
14170.0,375,3,597.33,2,1,2,Others
14171.0,98,1,498.79,2,1,2,Others
14172.0,605,3,402.72,1,1,2,Others
14173.0,11,2,586.0,4,1,2,Others
14174.0,33,0,134.46,3,1,1,Others
14175.0,51,5,7564.64,3,1,4,Others
14176.0,297,2,913.11,2,1,3,Others
14177.0,85,9,2224.39,3,1,3,Others
14178.0,9,0,1620.93,4,1,3,Others
14179.0,41,0,719.78,3,1,2,Others
14180.0,11,9,6211.5,4,1,4,Others
14181.0,411,2,310.55,1,1,1,Others
14182.0,444,4,678.77,1,1,2,Others
14183.0,411,2,286.29,1,1,1,Others
14184.0,67,0,452.89,3,1,2,Others
14185.0,331,0,197.65,2,1,1,Others
14186.0,427,5,1550.63,1,1,3,Others
14187.0,474,1,123.5,1,1,1,Others
14188.0,9,0,2018.91,4,1,3,Others
14189.0,2,2,5764.62,4,1,4,Others
14190.0,666,1,79.9,1,1,1,Others
14191.0,2,2,4792.91,4,1,4,Others
14192.0,388,1,293.74,1,1,1,Others
14193.0,68,1,1210.19,3,1,3,Others
14194.0,5,15,18537.82,4,1,4,Others
14195.0,202,4,2566.3,2,1,4,Others
14196.0,107,0,335.52,2,1,1,Others
14197.0,411,1,390.05,1,1,2,Others
14198.0,4,5,1531.83,4,1,3,Others
14199.0,218,3,1091.7,2,1,3,Others
14200.0,617,1,379.2,1,1,2,Others
14201.0,60,3,1134.14,3,1,3,Others
14202.0,381,3,847.76,1,1,2,Others
14203.0,397,1,339.34,1,1,1,Others
14204.0,2,3,1062.96,4,1,3,Others
14205.0,11,7,2166.28,4,1,3,Others
14206.0,239,2,1165.11,2,1,3,Others
14207.0,688,1,157.8,1,1,1,Others
14208.0,95,1,567.05,2,1,2,Others
14209.0,11,9,4986.97,4,1,4,Others
14210.0,91,11,5856.570000000001,3,1,4,Others
14211.0,53,9,4369.49,3,1,4,Others
14212.0,90,1,2190.14,3,1,3,Others
14213.0,372,1,-1.4210854715202004e-14,2,1,1,Others
14214.0,31,0,1000.23,3,1,3,Others
14215.0,12,4,3404.53,4,1,4,Others
14216.0,3,1,2150.04,4,1,3,Others
14217.0,2,7,3337.27,4,1,4,Others
14218.0,43,0,169.48000000000002,3,1,1,Others
14219.0,4,2,633.83,4,1,2,Others
14220.0,247,2,1515.0,2,1,3,Others
14221.0,42,8,6512.54,3,1,4,Others
14222.0,177,0,683.17,2,1,2,Others
14223.0,92,0,975.23,3,1,3,Others
14224.0,110,5,1897.9,2,1,3,Others
14225.0,435,4,2037.02,1,1,3,Others
14226.0,29,1,2971.98,3,1,4,Others
14227.0,26,5,6333.46,3,1,4,Others
14228.0,438,3,745.5,1,1,2,Others
14229.0,52,4,2497.44,3,1,4,Others
14230.0,436,3,979.8000000000001,1,1,3,Others
14231.0,179,1,1131.97,2,1,3,Others
14232.0,32,0,2043.93,3,1,3,Others
14233.0,44,3,2889.06,3,1,4,Others
14234.0,22,0,775.46,4,1,2,Others
14235.0,10,4,4666.99,4,1,4,Others
14236.0,81,4,1744.64,3,1,3,Others
14237.0,373,2,632.14,2,1,2,Others
14238.0,326,2,434.23,2,1,2,Others
14239.0,43,10,4205.82,3,1,4,Others
14240.0,30,1,1247.49,3,1,3,Others
14241.0,184,1,333.70000000000005,2,1,1,Others
14242.0,235,0,280.55,2,1,1,Others
14243.0,9,8,7378.16,4,1,4,Others
14244.0,661,1,366.41999999999996,1,1,2,Others
14245.0,176,0,1677.48,2,1,3,Others
14246.0,111,0,1474.06,2,1,3,Others
14247.0,278,4,772.66,2,1,2,Others
14248.0,318,2,1032.95,2,1,3,Others
14249.0,411,12,5625.461,1,1,4,Others
14250.0,7,0,1904.05,4,1,3,Others
14251.0,2,0,2879.7000000000003,4,1,4,Others
14252.0,381,1,350.99,1,1,2,Others
14253.0,493,2,363.40000000000003,1,1,2,Others
14254.0,433,1,601.03,1,1,2,Others
14255.0,546,1,1000.63,1,1,3,Others
14256.0,254,3,2439.9900000000002,2,1,4,Others
14257.0,51,4,5942.0,3,1,4,Others
14258.0,9,16,32031.44,4,1,4,Others
14259.0,142,0,120.0,2,1,1,Others
14260.0,471,3,824.28,1,1,2,Others
